<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TXT,D,20191210,000000,28.3551,28.4954,28.3551,28.3551,3415.785869333519,0
TXT,D,20191211,000000,28.005,28.5662,28.005,28.3551,47168.6259155288,0
TXT,D,20191212,000000,28.4954,28.5309,28.1107,28.426,18312.058365310946,0
TXT,D,20191213,000000,28.6355,29.0565,28.3551,28.7042,6700.309129486111,0
TXT,D,20191216,000000,28.7042,29.3348,28.7042,28.8461,10301.733171041536,0
TXT,D,20191217,000000,28.8461,30.1047,28.8461,30.0359,20380.61353451592,0
TXT,D,20191218,000000,30.1047,30.1047,29.5806,29.5806,7108.713108374306,0
TXT,D,20191219,000000,29.5806,29.7561,28.8099,28.8461,5776.076809365959,0
TXT,D,20191220,000000,29.1951,29.4047,28.4598,28.5662,123403.16529898322,0
TXT,D,20191223,000000,28.5662,29.4047,28.4954,29.3701,37661.167468939464,0
TXT,D,20191227,000000,29.3701,30.806,29.3701,30.4553,23354.84808173146,0
TXT,D,20191230,000000,31.0957,31.0957,29.959,30.7389,62526.459940823275,0
TXT,D,20200102,000000,30.2426,30.8459,30.0995,30.5262,9114.964757446924,0
TXT,D,20200103,000000,30.7042,30.8815,29.4621,29.7457,16531.25867571884,0
TXT,D,20200107,000000,30.2426,30.8113,29.1069,30.7389,13250.780957456496,0
TXT,D,20200108,000000,30.4553,30.7389,30.1718,30.6335,3564.296407111044,0
TXT,D,20200109,000000,30.8815,30.8815,30.1718,30.3845,6222.9460615493435,0
TXT,D,20200110,000000,30.4553,30.8815,30.4553,30.7042,6486.819793874613,0
TXT,D,20200113,000000,30.7389,30.7751,30.1718,30.6688,8967.7809834076,0
TXT,D,20200114,000000,30.6688,30.6688,30.4553,30.5978,6305.151037754698,0
TXT,D,20200115,000000,30.6688,30.6688,29.8166,29.8166,14534.261747475797,0
TXT,D,20200116,000000,30.5262,32.5866,30.2073,32.1589,91954.51465860184,0
TXT,D,20200117,000000,32.1589,32.6559,31.9463,32.5866,102085.22580876687,0
TXT,D,20200120,000000,32.6212,33.1537,32.5866,33.1537,33864.774408544305,0
TXT,D,20200121,000000,33.1537,33.2947,33.0118,33.1537,60392.87159822129,0
TXT,D,20200122,000000,33.1537,33.4364,32.7985,33.2947,34026.59608415426,0
TXT,D,20200123,000000,33.4364,34.0421,33.3663,33.6151,106905.18446784547,0
TXT,D,20200124,000000,33.6151,33.9342,33.3663,33.7215,14619.196376945807,0
TXT,D,20200127,000000,34.0752,34.0752,32.0888,33.6151,63681.3968998137,0
TXT,D,20200128,000000,33.4364,33.6151,32.3008,33.6151,12449.828913862857,0
TXT,D,20200129,000000,33.6151,33.7215,33.3316,33.3663,94975.18593665438,0
TXT,D,20200130,000000,33.7215,33.7215,32.6921,33.5788,9621.494877398873,0
TXT,D,20200131,000000,33.3663,33.3663,32.6559,33.3316,7338.112733731593,0
TXT,D,20200203,000000,32.7274,33.2599,32.7274,32.763,15841.77653635921,0
TXT,D,20200204,000000,32.763,33.2947,32.763,33.2947,10447.601056455269,0
TXT,D,20200205,000000,33.2599,33.3316,32.8339,33.1883,42998.34648366385,0
TXT,D,20200206,000000,33.3316,33.3316,32.5866,32.6921,34461.49183735602,0
TXT,D,20200207,000000,32.94,32.94,32.2299,32.3008,19278.747125053495,0
TXT,D,20200210,000000,32.3008,32.6559,32.3008,32.6559,41421.78140885367,0
TXT,D,20200211,000000,32.6921,32.94,32.5866,32.94,8937.276292541608,0
TXT,D,20200212,000000,33.0118,33.5088,32.9048,33.5088,13356.813305386408,0
TXT,D,20200213,000000,33.7215,33.7215,33.1883,33.3663,2905.2754581669706,0
TXT,D,20200214,000000,33.3663,33.3663,32.94,33.3663,10626.605409986178,0
TXT,D,20200217,000000,33.5088,33.7915,33.4364,33.5088,6978.7663878189705,0
TXT,D,20200218,000000,33.5088,33.5088,33.082,33.3663,4040.3327113096107,0
TXT,D,20200219,000000,33.5088,33.5088,33.0118,33.3663,40700.43518955202,0
TXT,D,20200220,000000,33.3663,33.7215,32.7985,32.7985,32497.664002567974,0
TXT,D,20200221,000000,33.0118,33.0118,31.5202,32.3008,40565.148788706065,0
TXT,D,20200224,000000,32.0535,32.3008,29.959,30.7389,81064.0681416282,0
TXT,D,20200225,000000,30.5262,31.5926,30.5262,31.5926,52101.35949235437,0
TXT,D,20200226,000000,31.5926,33.3663,30.8815,32.3363,41387.30730188569,0
TXT,D,20200227,000000,31.9463,31.9463,28.7518,30.7389,93532.49349805107,0
TXT,D,20200228,000000,28.184,30.7389,27.4742,30.7389,220623.4094824736,0
TXT,D,20200302,000000,30.7389,31.3784,29.5329,30.5262,45275.16005931578,0
TXT,D,20200303,000000,30.8815,31.8756,29.8166,31.8756,31943.468264054303,0
TXT,D,20200304,000000,31.2368,31.5202,30.9169,31.1304,96924.33236942133,0
TXT,D,20200305,000000,31.84,31.9463,31.024,31.2368,86377.32190861457,0
TXT,D,20200306,000000,31.1656,31.1656,29.4621,31.1656,251287.96450380402,0
TXT,D,20200309,000000,29.1069,29.7104,28.3256,28.7879,101774.95884605503,0
TXT,D,20200310,000000,28.7879,29.4258,26.9765,27.1552,45227.41831496579,0
TXT,D,20200311,000000,27.1552,27.4026,23.8538,26.9765,78772.6819150813,0
TXT,D,20200312,000000,24.9183,25.8416,23.4275,24.1379,229306.0993888573,0
TXT,D,20200313,000000,25.6281,26.9418,24.9183,26.2676,57788.60838193658,0
TXT,D,20200316,000000,24.7057,26.2676,24.0654,26.2676,60642.237930327225,0
TXT,D,20200317,000000,26.4448,27.9712,25.9839,27.2261,102013.55881667888,0
TXT,D,20200318,000000,27.2261,28.4326,27.0135,27.3671,139262.34201551555,0
TXT,D,20200319,000000,27.6515,30.3845,27.3325,30.3845,114823.78896237734,0
TXT,D,20200320,000000,30.7389,31.8054,30.3845,30.5262,222630.95526994657,0
TXT,D,20200323,000000,29.8166,29.8166,28.4682,28.5754,28265.070175458066,0
TXT,D,20200324,000000,29.0359,29.8166,28.7163,29.1069,64301.93082523737,0
TXT,D,20200325,000000,29.8166,30.1718,28.184,28.8226,274538.95526012726,0
TXT,D,20200326,000000,28.3967,29.3557,28.3967,29.2495,67963.03748478658,0
TXT,D,20200327,000000,29.6031,30.4199,29.1069,30.1718,156707.11015032284,0
TXT,D,20200330,000000,30.1718,30.5262,29.3904,30.1718,97652.31240741399,0
TXT,D,20200331,000000,30.1718,30.7389,29.7104,29.9229,79487.39431569194,0
TXT,D,20200401,000000,29.9229,30.3845,29.8166,30.1363,33201.82754394867,0
TXT,D,20200402,000000,30.1718,30.3505,30.0657,30.3505,145587.30750844238,0
TXT,D,20200403,000000,30.8113,31.3784,30.3137,31.2011,34502.599763015,0
TXT,D,20200406,000000,31.2011,32.4435,31.2011,32.4435,250283.1040988067,0
TXT,D,20200407,000000,32.6559,33.7215,30.9169,31.9463,50304.68213835429,0
TXT,D,20200408,000000,31.9825,33.2947,31.6988,33.2947,79531.11226837689,0
TXT,D,20200409,000000,33.2947,33.2947,32.2299,32.5156,15771.41455778418,0
TXT,D,20200414,000000,32.3008,32.5156,31.9115,32.3008,61806.41873503462,0
TXT,D,20200415,000000,32.3733,34.3958,32.3733,33.4364,153543.5398925986,0
TXT,D,20200416,000000,34.0421,39.6137,34.0421,38.5487,386703.7791898006,0
TXT,D,20200417,000000,39.0451,40.0391,38.5487,38.6912,150636.6222924278,0
TXT,D,20200420,000000,39.0451,39.0451,37.1995,37.9816,75097.00260463712,0
TXT,D,20200421,000000,38.4779,38.4779,36.7728,38.1937,203464.65680926183,0
TXT,D,20200422,000000,37.6967,38.3355,36.8453,36.9863,108320.03661817177,0
TXT,D,20200423,000000,37.2713,38.3355,36.0653,38.3355,95125.0449883953,0
TXT,D,20200424,000000,37.4124,38.2645,36.7035,37.1995,92510.12416175456,0
TXT,D,20200427,000000,37.4124,39.5427,37.2713,39.33,147147.8861677185,0
TXT,D,20200428,000000,39.33,40.8204,39.0451,40.4653,125230.18421716015,0
TXT,D,20200429,000000,40.7492,41.7434,39.7561,41.6015,65183.79370663599,0
TXT,D,20200430,000000,41.6725,42.2396,40.7492,42.2396,69432.26519815387,0
TXT,D,20200504,000000,42.0277,42.0277,40.4653,41.1756,103783.80964704102,0
TXT,D,20200505,000000,41.1053,41.8859,40.6778,41.1756,55221.429299645824,0
TXT,D,20200506,000000,41.3179,41.7434,40.6076,41.7434,86430.39245814255,0
TXT,D,20200507,000000,41.7434,42.0277,41.1756,42.0277,83591.3355606469,0
TXT,D,20200508,000000,42.453,44.6544,42.453,43.9447,245366.46568864127,0
TXT,D,20200511,000000,43.9447,45.2923,43.3752,45.1506,54941.721403363015,0
TXT,D,20200512,000000,45.1506,46.0745,44.867,46.0745,52908.94535463901,0
TXT,D,20200513,000000,45.9318,45.9318,45.2923,45.4349,32813.25977045782,0
TXT,D,20200514,000000,44.7261,45.0804,41.389,43.2344,89534.58460102604,0
TXT,D,20200515,000000,44.0149,44.867,43.5187,44.867,21857.88883121327,0
TXT,D,20200518,000000,45.0087,45.9318,44.6544,44.7962,72073.7212995586,0
TXT,D,20200519,000000,45.2223,45.2223,44.0865,44.7261,58317.68261032532,0
TXT,D,20200520,000000,44.7261,44.7261,43.8723,44.0149,51630.684618671636,0
TXT,D,20200521,000000,44.3693,45.3649,44.0865,44.2291,31009.94859776675,0
TXT,D,20200522,000000,43.7304,44.5835,43.6605,44.5835,8050.182481978448,0
TXT,D,20200525,000000,44.5835,48.4167,44.5835,48.275,70062.15172042057,0
TXT,D,20200526,000000,48.2041,48.2041,47.0678,47.5653,56209.32452897434,0
TXT,D,20200527,000000,47.5653,47.5653,43.7304,43.8723,127872.83658095179,0
TXT,D,20200528,000000,44.7962,45.2923,43.3752,44.1574,61344.98770706886,0
TXT,D,20200529,000000,44.512,44.512,43.5888,43.6605,69232.05437503697,0
TXT,D,20200601,000000,43.5187,44.1574,43.1634,43.3059,19711.03285122929,0
TXT,D,20200602,000000,42.9501,43.3059,41.7434,42.2396,120002.5175864003,0
TXT,D,20200603,000000,43.0919,43.0919,40.6076,41.5306,112374.71360301158,0
TXT,D,20200604,000000,41.2463,41.3179,40.3233,40.7492,60465.843603822286,0
TXT,D,20200605,000000,42.5948,43.9447,42.0277,42.3822,150675.7726978173,0
TXT,D,20200608,000000,42.5948,43.1634,41.6725,42.2396,45747.13994651149,0
TXT,D,20200609,000000,42.6673,45.0087,41.8859,44.3693,50478.35768670718,0
TXT,D,20200610,000000,44.3693,45.2923,43.3752,44.7261,17487.289825105356,0
TXT,D,20200612,000000,42.809,44.2999,41.3179,43.8723,42379.117571753166,0
TXT,D,20200615,000000,43.4485,44.7261,43.0919,43.8723,19839.68543338425,0
TXT,D,20200616,000000,44.0149,45.0804,43.9447,44.7261,26659.251047731836,0
TXT,D,20200617,000000,44.6544,45.7184,44.6544,45.2223,22402.840724009977,0
TXT,D,20200618,000000,45.7184,45.7184,44.512,45.2223,10220.854958574382,0
TXT,D,20200619,000000,44.7261,44.7261,44.1574,44.7261,29304.730940801608,0
TXT,D,20200622,000000,45.2223,46.6424,44.7962,45.4349,17635.843863333313,0
TXT,D,20200623,000000,45.4349,45.9318,44.7962,45.6482,49757.01146740554,0
TXT,D,20200624,000000,45.6482,46.0745,44.3693,44.3693,15856.34918725419,0
TXT,D,20200625,000000,45.0804,46.429,44.0865,44.7962,64291.381966007415,0
TXT,D,20200626,000000,44.7261,45.7901,44.5835,44.867,12480.279229165804,0
TXT,D,20200629,000000,45.3649,46.0745,44.3693,45.7901,20009.337190072107,0
TXT,D,20200630,000000,45.8618,46.0037,44.1574,45.1506,31741.843676298347,0
TXT,D,20200701,000000,47.5653,49.5533,47.5653,49.269,148903.12934268135,0
TXT,D,20200702,000000,49.9778,51.8246,49.7659,51.3278,138064.99211735313,0
TXT,D,20200703,000000,51.7525,52.8889,50.4748,51.3986,55062.32640218791,0
TXT,D,20200706,000000,51.8246,56.4394,51.8246,54.7358,164384.93965170928,0
TXT,D,20200707,000000,54.9476,55.6581,53.3149,53.9545,92697.06734748947,0
TXT,D,20200708,000000,54.8058,56.1558,54.1671,55.3745,26370.190554605982,0
TXT,D,20200709,000000,56.0126,56.0842,53.2457,53.5993,68368.78793619837,0
TXT,D,20200710,000000,52.8889,54.5934,51.6829,54.0246,16439.79897868391,0
TXT,D,20200713,000000,54.0963,54.9476,53.6688,53.9545,72979.40067756918,0
TXT,D,20200714,000000,54.309,54.6642,52.6053,53.3149,22059.404667843148,0
TXT,D,20200715,000000,53.1732,55.0194,52.9605,54.1671,54018.75059630541,0
TXT,D,20200716,000000,58.3548,63.5388,57.8588,60.3434,145201.2410108514,0
TXT,D,20200717,000000,60.3434,61.7628,59.9884,60.4847,24759.15137282782,0
TXT,D,20200720,000000,61.0525,61.6219,57.8588,60.06,26205.75885197006,0
TXT,D,20200721,000000,60.3434,61.7628,59.4213,59.4213,23563.10648817841,0
TXT,D,20200722,000000,59.4213,60.06,58.4266,58.9228,40270.75949040219,0
TXT,D,20200723,000000,58.9228,61.5501,58.3548,60.3434,23532.547421749387,0
TXT,D,20200724,000000,60.3434,61.4084,60.3434,61.4084,30381.36708901302,0
TXT,D,20200727,000000,61.4794,61.5501,60.4847,60.6982,38028.528772844336,0
TXT,D,20200728,000000,60.6278,60.8421,59.9884,60.6982,34240.07454465315,0
TXT,D,20200729,000000,60.9131,65.9174,60.7698,64.2017,45670.25290037154,0
TXT,D,20200730,000000,64.2017,64.3444,61.1996,62.5571,88404.76915216054,0
TXT,D,20200731,000000,62.5571,63.6301,60.7698,63.2002,69576.79544471679,0
TXT,D,20200803,000000,63.4154,63.9153,62.1995,63.5585,35779.55548546939,0
TXT,D,20200804,000000,64.2017,64.3444,63.2726,63.8444,14771.665455712715,0
TXT,D,20200805,000000,64.3444,67.0624,63.6301,67.0624,50718.37142197007,0
TXT,D,20200806,000000,67.7056,67.7056,65.7034,66.1318,26098.421490527162,0
TXT,D,20200807,000000,66.4899,71.3511,66.4899,71.0654,52097.444451815405,0
TXT,D,20200810,000000,71.4943,73.4935,67.2757,68.3481,83690.8428410119,0
TXT,D,20200811,000000,68.9921,69.9928,66.5614,67.5616,21986.43266224215,0
TXT,D,20200812,000000,67.2041,67.9198,62.0563,66.3465,72491.43437483942,0
TXT,D,20200813,000000,66.8473,70.851,66.8473,69.9928,22113.780230884124,0
TXT,D,20200814,000000,69.3496,70.207,68.2773,68.2773,59723.29091493466,0
TXT,D,20200817,000000,70.6362,71.4943,68.8497,70.0637,14790.261898272733,0
TXT,D,20200818,000000,70.7794,70.7794,68.7781,70.207,49543.533006906655,0
TXT,D,20200819,000000,70.6362,71.1376,70.1356,70.7794,47821.02392089448,0
TXT,D,20200820,000000,70.6362,70.6362,68.7781,69.278,57813.83864318759,0
TXT,D,20200821,000000,69.278,69.278,66.99,67.6339,22873.515597692705,0
TXT,D,20200824,000000,68.8654,68.8654,67.9959,68.8654,12008.299341970096,0
TXT,D,20200825,000000,69.5909,69.6641,67.9236,69.5909,21025.072707677617,0
TXT,D,20200826,000000,69.8081,69.8081,66.256,67.5607,25838.50629919128,0
TXT,D,20200827,000000,67.5607,68.8654,65.7478,68.793,12616.870643524748,0
TXT,D,20200828,000000,68.8654,68.8654,67.4883,67.4883,6994.676677564762,0
TXT,D,20200831,000000,65.8934,66.691,63.2116,65.9665,46577.23729189509,0
TXT,D,20200901,000000,65.2402,67.054,64.5163,64.9514,27343.51313303953,0
TXT,D,20200902,000000,63.7916,68.8654,60.5292,68.1415,57496.93786178476,0
TXT,D,20200903,000000,68.1415,68.8654,66.1114,67.4159,44877.34844010796,0
TXT,D,20200904,000000,65.2402,67.4159,65.2402,66.256,16498.08958226384,0
TXT,D,20200907,000000,65.9665,67.6339,61.6888,64.4445,25731.0601866223,0
TXT,D,20200908,000000,64.4445,64.4445,58.1369,63.5743,74091.92469738764,0
TXT,D,20200909,000000,61.6172,65.9665,61.0367,65.7478,37274.013460087685,0
TXT,D,20200910,000000,65.3858,66.4741,64.1543,65.821,18049.53314694909,0
TXT,D,20200911,000000,65.6037,65.9665,64.0812,64.0812,12787.93616485167,0
TXT,D,20200914,000000,64.0812,64.0812,62.4136,62.4136,19765.408414270267,0
TXT,D,20200915,000000,62.7033,63.5011,61.327,62.4869,54022.77438797045,0
TXT,D,20200916,000000,61.6172,63.0668,61.6172,62.8489,7482.653855407128,0
TXT,D,20200917,000000,63.0668,64.2992,61.9792,64.1543,16332.352866114934,0
TXT,D,20200918,000000,63.2849,66.619,63.2849,66.4741,26981.480634312684,0
TXT,D,20200921,000000,66.691,68.8654,63.7916,68.5034,57528.693190600694,0
TXT,D,20200922,000000,68.2131,68.7207,66.4741,68.1415,71433.28591806194,0
TXT,D,20200923,000000,67.4883,68.3579,66.1114,66.4741,63540.89044491581,0
TXT,D,20200924,000000,66.3291,67.6339,66.0381,67.6339,30577.662871590957,0
TXT,D,20200925,000000,66.0381,69.3737,66.0381,67.6339,14489.238781277862,0
TXT,D,20200928,000000,67.7063,68.6483,66.3291,66.691,12436.561276480857,0
TXT,D,20200929,000000,67.054,67.7063,65.2402,65.4591,10610.695120240387,0
TXT,D,20200930,000000,64.8783,65.8934,62.7765,65.8934,13721.455831139221,0
TXT,D,20201001,000000,66.691,66.691,64.8066,65.821,38333.46693037815,0
TXT,D,20201002,000000,65.8934,68.6483,65.1687,68.5034,19504.188209421398,0
TXT,D,20201005,000000,68.5034,71.4033,68.5034,71.4033,20385.942339693935,0
TXT,D,20201006,000000,71.7651,71.9823,68.8654,69.5909,18394.274216628906,0
TXT,D,20201007,000000,68.5759,70.8956,67.4159,70.8956,14987.753943237572,0
TXT,D,20201008,000000,70.8956,70.8956,69.5909,69.8815,39048.179330988794,0
TXT,D,20201009,000000,70.026,70.026,68.1415,68.793,6169.8972622465635,0
TXT,D,20201012,000000,69.6641,69.6641,67.6339,68.1415,13907.094003361128,0
TXT,D,20201013,000000,68.8654,69.1558,67.7781,68.1415,20661.735195437785,0
TXT,D,20201014,000000,68.5034,75.2562,68.1415,74.6625,146430.12873557754,0
TXT,D,20201015,000000,74.5133,77.4203,71.4033,73.0721,127351.9186870192,0
TXT,D,20201016,000000,74.6625,84.8188,74.6625,80.4596,132473.00921421873,0
TXT,D,20201019,000000,81.9222,83.3633,79.7357,81.9222,99919.88213734895,0
TXT,D,20201020,000000,81.9222,82.1947,80.8973,80.8973,49721.23234692457,0
TXT,D,20201021,000000,81.1907,81.1907,75.9724,76.2516,42981.16380574289,0
TXT,D,20201022,000000,75.1053,78.8764,74.6625,78.2802,137075.35687000732,0
TXT,D,20201023,000000,72.4899,75.8217,70.5336,72.4899,145042.46436677175,0
TXT,D,20201026,000000,72.2004,75.2562,72.2004,75.2562,70280.95898609748,0
TXT,D,20201027,000000,76.8397,76.8397,74.3715,75.3843,57119.027698649945,0
TXT,D,20201028,000000,76.8397,76.9907,69.3005,69.6641,62767.77868959915,0
TXT,D,20201029,000000,69.6641,73.0721,69.5909,72.0546,29197.28482823263,0
TXT,D,20201030,000000,70.6052,71.1851,68.6483,69.1558,34600.80202986701,0
TXT,D,20201102,000000,69.6641,71.4033,69.6641,71.3308,49742.438816510556,0
TXT,D,20201103,000000,71.7651,72.4174,71.1851,71.4749,19892.647231786163,0
TXT,D,20201104,000000,71.9823,72.2726,71.3308,71.7651,22934.52497942468,0
TXT,D,20201105,000000,72.1271,72.9256,70.026,72.4174,45980.51986308338,0
TXT,D,20201106,000000,72.4899,72.4899,70.5336,71.1129,29016.97546118874,0
TXT,D,20201109,000000,71.9823,76.1158,65.5307,69.5185,119897.02899410081,0
TXT,D,20201110,000000,69.5185,69.5909,64.8783,66.0381,109864.73761303994,0
TXT,D,20201112,000000,67.1988,70.8225,66.691,68.8654,70461.26835314138,0
TXT,D,20201113,000000,69.5185,70.1715,69.0827,69.6641,26603.57047117787,0
TXT,D,20201116,000000,69.953,71.7651,67.7063,71.6927,59778.97149148863,0
TXT,D,20201117,000000,69.953,70.6784,68.5759,69.2275,22409.474542700977,0
TXT,D,20201118,000000,68.5034,69.953,67.7063,67.7781,23227.609264215567,0
TXT,D,20201119,000000,67.2705,68.7207,67.054,68.1415,49592.57976476962,0
TXT,D,20201120,000000,68.1415,69.2275,67.9959,68.1415,112016.92239820193,0
TXT,D,20201123,000000,68.7207,70.9672,68.7207,69.0827,17684.89062119628,0
TXT,D,20201124,000000,69.0827,69.0827,67.4159,67.9236,21279.659093835486,0
TXT,D,20201125,000000,67.9236,68.5759,66.1114,66.691,53339.926067301814,0
TXT,D,20201126,000000,66.691,67.1988,65.3858,65.9665,120895.3643315332,0
TXT,D,20201127,000000,65.9665,68.8654,65.6037,68.1415,56734.483716824136,0
TXT,D,20201130,000000,68.1415,69.3737,68.1415,69.2275,47620.813097777595,0
TXT,D,20201201,000000,69.2275,70.2432,68.8654,69.7356,24417.02033017397,0
TXT,D,20201202,000000,70.2432,70.3156,69.5909,69.5909,36836.39892873387,0
TXT,D,20201203,000000,69.5909,71.0412,69.5909,70.3156,32099.961134486246,0
TXT,D,20201204,000000,70.6784,70.6784,69.953,70.3156,22320.624872692013,0
TXT,D,20201207,000000,70.3156,72.2004,68.7207,71.1129,42906.88678662892,0
TXT,D,20201208,000000,71.9106,71.9106,71.0412,71.6203,9107.004175017724,0
TXT,D,20201209,000000,72.0546,72.1271,70.9672,71.3308,210181.1263560837,0
TXT,D,20201210,000000,71.3308,71.548,70.0978,70.5336,156533.1083485917,0
TXT,D,20201211,000000,70.5336,71.9823,70.1715,71.4033,20580.933108758887,0
TXT,D,20201214,000000,70.6784,71.1129,70.2432,70.388,55510.59854389775,0
TXT,D,20201215,000000,70.6052,71.0412,70.388,71.0412,47348.93528257269,0
TXT,D,20201216,000000,70.3156,73.5012,70.3156,73.2146,50218.4424953713,0
TXT,D,20201217,000000,73.9415,74.5133,72.4899,73.2146,17369.294853306426,0
TXT,D,20201218,000000,72.3449,73.9415,72.3449,73.9415,27384.621058698514,0
TXT,D,20201221,000000,73.9415,73.9415,72.6354,73.6482,34266.60981941715,0
TXT,D,20201222,000000,73.5012,74.0887,72.9256,72.9256,9714.313963509827,0
TXT,D,20201223,000000,73.0721,75.2562,73.0721,73.9415,9621.494877398873,0
TXT,D,20201228,000000,74.6625,76.9907,74.3715,75.3843,28926.820777666795,0
TXT,D,20201229,000000,76.1158,78.5749,75.8217,77.7071,30605.503159867945,0
TXT,D,20201230,000000,78.2881,78.2881,76.1006,76.6894,11688.679782415215,0
TXT,D,20210104,000000,77.8581,78.8833,76.8321,77.4203,29016.97546118874,0
TXT,D,20210105,000000,76.8321,77.2698,74.9319,75.9573,16309.841383015968,0
TXT,D,20210107,000000,75.9573,76.3949,75.2335,75.9573,75285.25080388499,0
TXT,D,20210108,000000,76.5457,77.1188,75.8067,76.5457,52821.40069814303,0
TXT,D,20210111,000000,76.5457,79.17,75.9573,77.1188,28904.200543441748,0
TXT,D,20210112,000000,79.4647,79.4647,76.8321,76.9829,18838.522566673717,0
TXT,D,20210113,000000,76.9829,77.8581,74.2055,74.3564,18723.137621900758,0
TXT,D,20210114,000000,74.9319,77.1188,73.1776,74.3564,39859.68023381238,0
TXT,D,20210115,000000,75.2335,76.5457,74.0593,74.6399,9752.768361692406,0
TXT,D,20210118,000000,78.1517,79.02,76.6894,78.1517,71474.39384372091,0
TXT,D,20210119,000000,78.5818,78.8833,78.0083,78.8833,69027.81976025505,0
TXT,D,20210120,000000,79.4647,79.6082,76.6894,78.7322,24739.24991675482,0
TXT,D,20210121,000000,78.8833,78.8833,76.9829,78.0083,16262.099638665986,0
TXT,D,20210122,000000,78.0083,78.4384,77.5637,78.4384,5700.494776738998,0
TXT,D,20210125,000000,78.7322,78.7322,75.9573,75.9573,9320.493510629221,0
TXT,D,20210126,000000,77.4203,77.8581,75.369,77.5637,45414.36150070069,0
TXT,D,20210127,000000,77.5637,78.4384,77.1188,77.4203,17033.797629343582,0
TXT,D,20210128,000000,77.2698,78.1517,76.1006,78.1517,19061.244872889572,0
TXT,D,20210129,000000,78.1517,82.9709,76.6894,81.8024,59255.2260682779,0
TXT,D,20210201,000000,82.6773,82.8193,78.8833,79.02,43213.12995767572,0
TXT,D,20210202,000000,79.6082,81.5079,79.6082,80.9197,44374.70073535714,0
TXT,D,20210203,000000,81.0703,81.659,80.7769,81.659,68766.59955540618,0
TXT,D,20210204,000000,81.8024,87.194,81.0703,86.7647,37216.91911889466,0
TXT,D,20210205,000000,84.72,87.6382,84.2823,86.9149,80432.8766058485,0
TXT,D,20210208,000000,87.6382,87.6382,86.1834,86.7647,27123.400853849642,0
TXT,D,20210209,000000,87.065,87.194,85.8883,87.065,26785.29360286083,0
TXT,D,20210210,000000,86.9149,87.065,86.0334,86.1834,34449.63796461308,0
TXT,D,20210211,000000,85.6023,88.2276,85.6023,88.2276,70825.91087889418,0
TXT,D,20210212,000000,88.3787,93.9209,88.2276,93.4914,86683.67383078745,0
TXT,D,20210215,000000,93.4914,93.4914,91.5839,92.7521,77188.06925694105,0
TXT,D,20210216,000000,92.6087,93.7765,91.7345,92.7521,46495.02144057713,0
TXT,D,20210217,000000,93.4914,94.6547,92.3135,93.4914,81037.53286686422,0
TXT,D,20210218,000000,93.7765,94.8046,93.4914,93.7765,88069.27192819769,0
TXT,D,20210219,000000,93.4914,94.6547,92.457,93.0546,42311.47437133019,0
TXT,D,20210222,000000,92.7521,93.1889,91.5839,92.6087,88158.12159820666,0
TXT,D,20210223,000000,92.6087,92.6087,86.1834,87.065,88801.27575785539,0
TXT,D,20210224,000000,86.1834,89.3958,85.1587,87.7902,42432.18812128116,0
TXT,D,20210225,000000,88.2276,90.995,86.4694,90.8516,42613.802501838036,0
TXT,D,20210226,000000,89.5398,92.7521,86.9149,90.4142,79006.06183165319,0
TXT,D,20210301,000000,88.5227,90.2717,86.4694,87.7902,24869.207512422763,0
TXT,D,20210302,000000,87.6382,89.2525,87.6382,87.7902,24558.94054971093,0
TXT,D,20210303,000000,88.8083,89.2525,87.6382,87.6382,22742.252988511776,0
TXT,D,20210304,000000,89.1025,89.1025,87.4959,87.6382,15032.885660561586,0
TXT,D,20210305,000000,87.6382,88.0844,85.8883,86.1834,18115.871333859086,0
TXT,D,20210308,000000,86.4694,87.3448,85.3088,85.4523,38138.58491243927,0
TXT,D,20210309,000000,85.8883,85.8883,83.6952,84.72,105455.85821055116,0
TXT,D,20210310,000000,84.5758,91.2962,83.2665,87.065,76352.75185750551,0
TXT,D,20210311,000000,87.6382,90.8516,87.6382,90.8516,49005.21493280095,0
TXT,D,20210312,000000,90.8516,90.995,88.6572,88.8083,20332.980541292018,0
TXT,D,20210315,000000,88.9584,89.8343,87.7902,87.7902,22055.38087617811,0
TXT,D,20210316,000000,88.3787,90.5639,87.7902,90.5639,9518.072556494928,0
TXT,D,20210317,000000,90.4142,90.5639,87.7902,89.6919,14617.891363432824,0
TXT,D,20210318,000000,89.6919,89.6919,86.9149,86.9149,13931.019251099158,0
TXT,D,20210319,000000,85.8883,87.9325,85.007,85.007,33704.366497573414,0
TXT,D,20210322,000000,85.6023,88.9584,85.6023,88.6572,19744.201944684286,0
TXT,D,20210323,000000,88.0844,88.3787,86.4694,88.0844,8949.217166185408,0
TXT,D,20210324,000000,87.9325,88.3787,86.9149,88.2276,11652.900661934249,0
TXT,D,20210325,000000,87.6382,87.6382,85.6023,86.9149,15495.621702040327,0
TXT,D,20210326,000000,88.2276,88.2276,86.3269,86.3269,16545.83132661382,0
TXT,D,20210329,000000,88.0844,88.2276,87.065,87.6382,10737.99918843193,0
TXT,D,20210330,000000,88.0844,90.1193,87.194,89.8343,28590.018540190966,0
TXT,D,20210331,000000,91.2962,92.0276,89.5398,91.8769,34493.35591729803,0
